IDREGION;CROP_NAME;VARIABLE;YEAR;VALUE;SOURCE;CALCULATED_REGION;CALCULATED_CROP;CALCULATED_VALUE;COHERENCE_A_P_Y;ZERO_SET_AS_NULL;COHERENCE_CROP;UNIT
RO322;Total wheat;Production;2011;58208.91;NSI;;;Yes;Yes;;Yes;t
RO322;Total wheat;Production;2012;52046.0;NSI;;;Yes;Yes;;Yes;t
RO322;Total wheat;Production;2013;80805.0;NSI;;;Yes;Yes;;Yes;t
RO322;Total wheat;Production;2021;118042.0;NSI;;;Yes;Yes;;Yes;t
RO322;Total wheat;Yield;2006;3.2;NSI;;;Yes;Yes;;Yes;t/ha
RO322;Total wheat;Yield;2008;3.37;NSI;;;Yes;Yes;;Yes;t/ha
RO322;Total wheat;Yield;2010;3.01;NSI;;;Yes;Yes;;Yes;t/ha
RO322;Total wheat;Yield;2011;3.79;NSI;;;Yes;Yes;;Yes;t/ha
RO322;Total wheat;Yield;2012;2.85;NSI;;;Yes;Yes;;Yes;t/ha
RO322;Total wheat;Yield;2013;4.17;NSI;;;Yes;Yes;;Yes;t/ha
RO322;Total wheat;Yield;2021;5.04;NSI;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Area;2006;21595.2;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2007;19582.84;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2008;20381.88;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2009;18124.75;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2010;19568.65;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2011;22655.05;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2012;16401.33;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2013;15115.61;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2014;26041.59;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2015;26354.48;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2016;20460.97;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2017;25367.39;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2018;20692.3;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2019;25113.91;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Area;2020;23801.33;Mixed;;;Yes;Yes;;Yes;ha
SE125;Total wheat;Production;2006;104100.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2007;108400.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2008;112000.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2009;78800.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2010;80500.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2011;95600.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2012;79900.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2013;67800.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2014;156600.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2015;176100.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2016;109600.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2017;152600.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2018;63700.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2019;163300.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Production;2020;151400.0;Mixed;;;Yes;Yes;;Yes;t
SE125;Total wheat;Yield;2006;4.82;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2007;5.54;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2008;5.5;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2009;4.35;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2010;4.11;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2011;4.22;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2012;4.87;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2013;4.49;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2014;6.01;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2015;6.68;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2016;5.36;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2017;6.02;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2018;3.08;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2019;6.5;Mixed;;;Yes;Yes;;Yes;t/ha
SE125;Total wheat;Yield;2020;6.36;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Area;2006;10771.79;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2007;10564.19;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2008;9185.12;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2009;10798.0;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2010;13045.58;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2011;12335.14;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2012;10518.96;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2013;10539.55;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2014;14744.48;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2015;14708.24;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2016;16171.22;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2017;16477.93;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2018;12041.1;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2019;16348.22;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Area;2020;15515.09;Mixed;;;Yes;Yes;;Yes;ha
SE231;Total wheat;Production;2006;62100.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2007;61400.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2008;50300.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2009;68700.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2010;78300.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2011;61400.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2012;55100.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2013;60200.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2014;98500.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2015;102700.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2016;94400.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2017;114400.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2018;44100.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2019;119000.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Production;2020;111100.0;Mixed;;;Yes;Yes;;Yes;t
SE231;Total wheat;Yield;2006;5.77;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2007;5.81;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2008;5.48;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2009;6.36;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2010;6.0;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2011;4.98;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2012;5.24;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2013;5.71;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2014;6.68;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2015;6.98;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2016;5.84;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2017;6.94;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2018;3.66;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2019;7.28;Mixed;;;Yes;Yes;;Yes;t/ha
SE231;Total wheat;Yield;2020;7.16;Mixed;;;Yes;Yes;;Yes;t/ha
RO412;Total wheat;Area;2021;11609.0;NSI;;;Yes;Yes;;Yes;ha
RO412;Total wheat;Production;2021;42512.0;NSI;;;Yes;Yes;;Yes;t
RO412;Total wheat;Yield;2021;3.66;NSI;;;Yes;Yes;;Yes;t/ha
SI03;Total wheat;Area;2007;29490.0;Eurostat;;;Yes;Yes;;Yes;ha
SI03;Total wheat;Area;2008;32230.0;Eurostat;;;Yes;Yes;;Yes;ha
SI03;Total wheat;Area;2009;31310.0;Eurostat;;;Yes;Yes;;Yes;ha
SI03;Total wheat;Area;2010;29140.0;Eurostat;;;Yes;Yes;;Yes;ha
SI03;Total wheat;Area;2011;27290.0;Eurostat;;;Yes;Yes;;Yes;ha
SI03;Total wheat;Area;2012;31660.0;Eurostat;;;Yes;Yes;;Yes;ha
SI03;Total wheat;Area;2013;29180.0;Eurostat;;;Yes;Yes;;Yes;ha
SI03;Total wheat;Area;2014;30470.0;Eurostat;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2006;146869.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2008;136877.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2010;143087.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2011;102202.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2013;150006.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2015;132380.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2016;138939.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2017;141862.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2018;146963.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2019;144996.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2020;149596.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2021;129661.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Area;2022;131016.0;NSI;;;Yes;Yes;;Yes;ha
RO414;Total wheat;Production;2006;306674.83;NSI;;;Yes;Yes;;Yes;t
RO414;Total wheat;Production;2008;426096.54;NSI;;;Yes;Yes;;Yes;t
RO414;Total wheat;Production;2010;306560.55;NSI;;;Yes;Yes;;Yes;t
RO414;Total wheat;Production;2011;344439.0;NSI;;;Yes;Yes;;Yes;t
RO414;Total wheat;Production;2013;414747.0;NSI;;;Yes;Yes;;Yes;t
RO414;Total wheat;Production;2015;454445.0;NSI;;;Yes;Yes;;Yes;t
RO414;Total wheat;Production;2016;440377.0;NSI;;;Yes;Yes;;Yes;t
RO414;Total wheat;Production;2017;719515.0;NSI;;;Yes;Yes;;Yes;t
RO414;Total wheat;Production;2018;733581.0;NSI;;;Yes;Yes;;Yes;t
RO414;Total wheat;Production;2019;752687.0;NSI;;;Yes;Yes;;Yes;t
RO414;Total wheat;Production;2020;577310.0;NSI;;;Yes;Yes;;Yes;t
SE211;Total wheat;Area;2006;965.35;Mixed;;;Yes;Yes;;Yes;ha
SE211;Total wheat;Area;2007;925.93;Mixed;;;Yes;Yes;;Yes;ha
SE211;Total wheat;Area;2010;1498.13;Mixed;;;Yes;Yes;;Yes;ha
SE211;Total wheat;Area;2012;1005.15;Mixed;;;Yes;Yes;;Yes;ha
SE211;Total wheat;Area;2014;2683.09;Mixed;;;Yes;Yes;;Yes;ha
SE211;Total wheat;Area;2015;2539.9;Mixed;;;Yes;Yes;;Yes;ha
SE211;Total wheat;Area;2016;2856.27;Mixed;;;Yes;Yes;;Yes;ha
SE211;Total wheat;Area;2017;1987.08;Mixed;;;Yes;Yes;;Yes;ha
SE211;Total wheat;Area;2018;1139.24;Mixed;;;Yes;Yes;;Yes;ha
SE211;Total wheat;Area;2019;2163.01;Mixed;;;Yes;Yes;;Yes;ha
SE211;Total wheat;Area;2020;2323.72;Mixed;;;Yes;Yes;;Yes;ha
SE211;Total wheat;Production;2006;3900.0;Mixed;;;Yes;Yes;;Yes;t
SE211;Total wheat;Production;2007;4500.0;Mixed;;;Yes;Yes;;Yes;t
SE211;Total wheat;Production;2010;8000.0;Mixed;;;Yes;Yes;;Yes;t
SE211;Total wheat;Production;2012;3900.0;Mixed;;;Yes;Yes;;Yes;t
SE211;Total wheat;Production;2014;14600.0;Mixed;;;Yes;Yes;;Yes;t
SE211;Total wheat;Production;2015;15200.0;Mixed;;;Yes;Yes;;Yes;t
SE211;Total wheat;Production;2016;15000.0;Mixed;;;Yes;Yes;;Yes;t
SE211;Total wheat;Production;2017;12300.0;Mixed;;;Yes;Yes;;Yes;t
SE211;Total wheat;Production;2018;4500.0;Mixed;;;Yes;Yes;;Yes;t
SE211;Total wheat;Production;2019;13800.0;Mixed;;;Yes;Yes;;Yes;t
SE211;Total wheat;Production;2020;14500.0;Mixed;;;Yes;Yes;;Yes;t
SE211;Total wheat;Yield;2006;4.04;Mixed;;;Yes;Yes;;Yes;t/ha
SE211;Total wheat;Yield;2007;4.86;Mixed;;;Yes;Yes;;Yes;t/ha
SE211;Total wheat;Yield;2010;5.34;Mixed;;;Yes;Yes;;Yes;t/ha
SE211;Total wheat;Yield;2012;3.88;Mixed;;;Yes;Yes;;Yes;t/ha
SE211;Total wheat;Yield;2014;5.44;Mixed;;;Yes;Yes;;Yes;t/ha
SE211;Total wheat;Yield;2015;5.98;Mixed;;;Yes;Yes;;Yes;t/ha
SE211;Total wheat;Yield;2016;5.25;Mixed;;;Yes;Yes;;Yes;t/ha
SE211;Total wheat;Yield;2017;6.19;Mixed;;;Yes;Yes;;Yes;t/ha
SE211;Total wheat;Yield;2018;3.95;Mixed;;;Yes;Yes;;Yes;t/ha
SE211;Total wheat;Yield;2019;6.38;Mixed;;;Yes;Yes;;Yes;t/ha
SE211;Total wheat;Yield;2020;6.24;Mixed;;;Yes;Yes;;Yes;t/ha
SE232;Total wheat;Area;2006;61217.6;Mixed;;;Yes;Yes;;Yes;ha
SE232;Total wheat;Area;2007;63271.72;Mixed;;;Yes;Yes;;Yes;ha
SE232;Total wheat;Area;2008;57083.96;Mixed;;;Yes;Yes;;Yes;ha
SE232;Total wheat;Area;2009;67571.34;Mixed;;;Yes;Yes;;Yes;ha
SE232;Total wheat;Area;2010;69720.28;Mixed;;;Yes;Yes;;Yes;ha
SE232;Total wheat;Area;2011;71412.42;Mixed;;;Yes;Yes;;Yes;ha
SE232;Total wheat;Area;2012;45914.0;Mixed;;;Yes;Yes;;Yes;ha
SE232;Total wheat;Area;2013;50456.96;Mixed;;;Yes;Yes;;Yes;ha
SE232;Total wheat;Area;2014;82001.1;Mixed;;;Yes;Yes;;Yes;ha
SE232;Total wheat;Area;2015;82038.28;Mixed;;;Yes;Yes;;Yes;ha
SE232;Total wheat;Area;2016;78642.45;Mixed;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2008;8063.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2011;11212.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2012;10259.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2013;11599.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2014;12572.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2015;9152.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2016;9672.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2017;10236.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2018;10281.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2019;9961.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2020;9112.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2021;8704.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Area;2022;7975.0;NSI;;;Yes;Yes;;Yes;ha
RO415;Total wheat;Production;2008;25655.28;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Production;2011;40434.0;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Production;2012;25317.0;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Production;2013;37505.0;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Production;2014;41170.0;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Production;2015;30212.0;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Production;2016;30122.0;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Production;2017;41233.0;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Production;2018;38955.0;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Production;2019;47750.0;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Production;2020;32733.0;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Production;2021;34199.0;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Production;2022;25812.0;NSI;;;Yes;Yes;;Yes;t
RO415;Total wheat;Yield;2008;3.18;NSI;;;Yes;Yes;;Yes;t/ha
RO415;Total wheat;Yield;2011;3.61;NSI;;;Yes;Yes;;Yes;t/ha
RO415;Total wheat;Yield;2012;2.47;NSI;;;Yes;Yes;;Yes;t/ha
RO415;Total wheat;Yield;2013;3.23;NSI;;;Yes;Yes;;Yes;t/ha
RO415;Total wheat;Yield;2014;3.27;NSI;;;Yes;Yes;;Yes;t/ha
RO415;Total wheat;Yield;2015;3.3;NSI;;;Yes;Yes;;Yes;t/ha
RO415;Total wheat;Yield;2016;3.11;NSI;;;Yes;Yes;;Yes;t/ha
RO415;Total wheat;Yield;2017;4.03;NSI;;;Yes;Yes;;Yes;t/ha
RO415;Total wheat;Yield;2018;3.79;NSI;;;Yes;Yes;;Yes;t/ha
RO415;Total wheat;Yield;2019;4.79;NSI;;;Yes;Yes;;Yes;t/ha
RO415;Total wheat;Yield;2020;3.59;NSI;;;Yes;Yes;;Yes;t/ha
RO415;Total wheat;Yield;2021;3.93;NSI;;;Yes;Yes;;Yes;t/ha
RO415;Total wheat;Yield;2022;3.24;NSI;;;Yes;Yes;;Yes;t/ha
SE212;Total wheat;Area;2008;480.55;Mixed;;;Yes;Yes;;Yes;ha
SE212;Total wheat;Area;2009;1237.75;Mixed;;;Yes;Yes;;Yes;ha
SE212;Total wheat;Area;2011;729.41;Mixed;;;Yes;Yes;;Yes;ha
SE212;Total wheat;Area;2012;1084.91;Mixed;;;Yes;Yes;;Yes;ha
SE212;Total wheat;Area;2013;913.46;Mixed;;;Yes;Yes;;Yes;ha
SE212;Total wheat;Area;2015;745.34;Mixed;;;Yes;Yes;;Yes;ha
SE212;Total wheat;Area;2017;765.86;Mixed;;;Yes;Yes;;Yes;ha
SE212;Total wheat;Area;2019;1163.24;Mixed;;;Yes;Yes;;Yes;ha
SE212;Total wheat;Production;2008;2100.0;Mixed;;;Yes;Yes;;Yes;t
SE212;Total wheat;Production;2009;5700.0;Mixed;;;Yes;Yes;;Yes;t
SE212;Total wheat;Production;2011;3100.0;Mixed;;;Yes;Yes;;Yes;t
SE212;Total wheat;Production;2012;4600.0;Mixed;;;Yes;Yes;;Yes;t
SE212;Total wheat;Production;2013;3800.0;Mixed;;;Yes;Yes;;Yes;t
SE212;Total wheat;Production;2015;3600.0;Mixed;;;Yes;Yes;;Yes;t
SE212;Total wheat;Production;2017;3500.0;Mixed;;;Yes;Yes;;Yes;t
SE212;Total wheat;Production;2019;6100.0;Mixed;;;Yes;Yes;;Yes;t
SE212;Total wheat;Yield;2008;4.37;Mixed;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Area;2007;2550.0;Eurostat;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2008;3180.0;Eurostat;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2009;3230.0;Eurostat;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2010;2810.0;Eurostat;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2011;2380.0;Eurostat;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2012;2930.0;Eurostat;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2013;2580.0;Eurostat;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2014;2660.0;Eurostat;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2015;2320.0;Mixed;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2016;2490.0;Mixed;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2017;2260.0;Mixed;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2018;2120.0;Mixed;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2019;1880.0;Mixed;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Area;2020;1930.0;Mixed;;;Yes;Yes;;Yes;ha
SI04;Total wheat;Production;2007;9420.0;Eurostat;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2008;12270.0;Eurostat;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2009;13670.0;Eurostat;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2010;12440.0;Eurostat;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2011;13350.0;Eurostat;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2012;13610.0;Eurostat;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2013;10750.0;Eurostat;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2014;12200.0;Eurostat;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2015;11690.0;Mixed;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2016;12300.0;Mixed;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2017;10350.0;Mixed;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2018;9540.0;Mixed;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2019;8620.0;Mixed;;;Yes;Yes;;Yes;t
SI04;Total wheat;Production;2020;9130.0;Mixed;;;Yes;Yes;;Yes;t
SI04;Total wheat;Yield;2007;3.69;Eurostat;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2008;3.86;Eurostat;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2009;4.23;Eurostat;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2010;4.43;Eurostat;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2011;5.61;Eurostat;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2012;4.65;Eurostat;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2013;4.17;Eurostat;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2014;4.59;Eurostat;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2015;5.04;Mixed;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2016;4.94;Mixed;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2017;4.58;Mixed;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2018;4.5;Mixed;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2019;4.59;Mixed;;;Yes;Yes;;Yes;t/ha
SI04;Total wheat;Yield;2020;4.73;Mixed;;;Yes;Yes;;Yes;t/ha
SE213;Total wheat;Area;2006;10927.61;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2007;10670.34;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2008;12109.83;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2009;11801.97;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2010;12470.96;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2011;12388.63;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2012;12668.73;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2013;12252.42;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2014;13721.24;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2015;13486.17;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2016;15625.3;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2017;14106.04;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2018;12440.52;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2019;14021.93;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Area;2020;14120.58;Mixed;;;Yes;Yes;;Yes;ha
SE213;Total wheat;Production;2006;50800.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2007;62500.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2008;76200.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2009;74800.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2010;60500.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2011;59500.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2012;88200.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2013;80600.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2014;92400.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2015;98600.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2016;103700.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2017;94000.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2018;55400.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2019;90400.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Production;2020;99000.0;Mixed;;;Yes;Yes;;Yes;t
SE213;Total wheat;Yield;2006;4.65;Mixed;;;Yes;Yes;;Yes;t/ha
SE213;Total wheat;Yield;2007;5.86;Mixed;;;Yes;Yes;;Yes;t/ha
SE213;Total wheat;Yield;2008;6.29;Mixed;;;Yes;Yes;;Yes;t/ha
SE213;Total wheat;Yield;2009;6.34;Mixed;;;Yes;Yes;;Yes;t/ha
SE213;Total wheat;Yield;2010;4.85;Mixed;;;Yes;Yes;;Yes;t/ha
SE213;Total wheat;Yield;2011;4.8;Mixed;;;Yes;Yes;;Yes;t/ha
SE213;Total wheat;Yield;2012;6.96;Mixed;;;Yes;Yes;;Yes;t/ha
